,0,1,2,3,4,5
787,uGxTqRi4RJA2M0eXI9TzZQ,So so tasty and so fast! Great prices too. I got the zaki fries and baklava. So so worth stopping by especially if you get the munchies while at seventh son...,5,2023-07-17 17:44:37,P5etICLGF4jQf1AYmmzzSg,
788,TrvzB602xLDUWOp8mBFSqA,"Awesome food, great service, and the ambiance is fantastic. Food takes a while to be made, but it's worth the wait and price. I don't mind paying for good food.",5,2023-04-07 11:22:25,EdfPET-H_BLEJCvtCrkkdw,
789,wGxgCHgd80tHgHdj3PdR9w,This place has been on my list for a while as one of the top recommended Indian spots in Columbus. The food was pretty good the service was just OK.Our...,4,2023-04-08 06:03:31,0cfiJqEebLDXLj3Z9gSR5g,
790,IAw6CyL3ZDSqD_pB4Irg8Q,"One of the many restaurant options down in the Short North. This one is known for fried chicken and ""southern"" fare.

Environment is super casual and...",3,2023-07-07 17:41:24,t_kjKOrBEpo0HRP2Pb-1xg,
791,OM8ilQo20-gD14GdcEdRig,Khaab has replaced Aab Indian. Friends and I stopped by after Bexley's Porch Fest on a Saturday evening. Unfortunately there was a sign on the door...,5,2022-06-04 17:50:42,JzP5uJjhZb0Vj8J_bn3mOg,
792,_Spf1qENB39sgB_fkYSCPw,"Tasty Authentic Grecian (Is what the authenticity makes me think, but Greek) Food with Awesome Customer Service and Genuine Staff.",5,2023-06-28 11:24:03,KaM9Ajev4OkZQGbyC5kzFQ,
793,TqCGEIAckghmONG1zbDolw,"Comune is a really special place.  The bright, airy, beautiful interior is enough to set it apart and then you include the delicious cocktails and food?...",4,2023-04-25 19:37:24,XbjJ2d9F9Vo5UTDjHpJQlA,
794,h3Zei8vEEjBB1MslFv5rlQ,Decided to checkout east Market and this place did not disappoint got a veggie gyro made vegan. Herbs were plentiful making every bite delicious. Others...,5,2023-03-18 19:54:04,WvMUboW453CCOcxrZa9bKw,
795,HODSCmJRmefeydwaIIfpPQ,This is my favorite place to eat in the East Market.  My favorite is the grilled lamb chops but the Gyros are just as delightful.  I definitely suggest this...,5,2023-06-17 19:52:06,rqxmdMkVL8S-3vwE24bdxQ,
796,HH6CgPJoPgsJLXH6Vn1Q5g,"Jeni's in German Village is the cutest little walk-up window ice cream spot! There weren't many flavors to choose from but honestly, I've always believed in...",5,2023-05-22 12:59:26,lkGqQQP7Yfa5_BC4ECPImA,
797,NPJo2dVVSqZ825WD8ZGXUQ,"Been here a few times over the years, somehow never reviewed it?  

It's a tiny storefront in the middle of German Village.  Handy when you're walking...",4,2022-05-14 13:08:15,R1FVpAyl_BtxHBWdau2VLg,
798,wSPBuqgn2S0oZ3ZpwQuHFA,"Some people might complain that the German Village Jeni's has too few flavors, but I don't really mind. I find that I try different flavors than I normally...",5,2022-05-20 20:15:52,15egu6OpwaXZTA9tquuy9A,
799,l1CHN248lj-Bl0m8X7s_mw,"food: very good, and quick 
service: kind staff, though the layout was kinda confusing (there's two lines, a food line and a bakery only line I think?)...",4,2023-07-02 16:30:50,CYT6DnnJbMa-5VhjLEvIIQ,
800,kfmj51vYaiVYTE9MSIcIcA,"There's so much to like about Basi. Friendly staff, nice patio and great Italian food. With a party of two, I had the opportunity to try multiple dishes and...",5,2023-07-07 21:49:57,uiRUGoxYe3OYU5vrpsJJQw,
801,5ZgXB0mJY78ywDULrgxUKA,"Unless you're a local, this eatery can be a little confusing. There's 2 registers--one for bakery items/bread and the other one to order any...",4,2023-03-29 10:59:15,fcn5uh0PvmsNtmsSwwD1Nw,
802,B2PSMhalCnexAOzjs0gBtg,I took myself out for breakfast and got the most delicious baked goods and sandwich! They have eclairs which remind me of my childhood. So rich and...,4,2023-03-20 16:54:47,Wu1hrty56b_dZDfLBaXJRg,
803,Q6d68-EsE5ZZEE7wqywJKQ,"Such a good place to eat, it's def a go to for Chinese food! The service is always on point!",5,2023-06-29 19:55:44,AUktStsGedwzdU7kByw-AQ,
804,j6DG61HTIZasHYpPy6-HdQ,"Food is amazing 

I usually order the combo's but the portions are small.  However, love the fried drumsticks.",4,2023-07-09 15:00:07,AqSh7hSyArZzy1ag7FHmWQ,
805,-B7jGZc66MhrA80BLVu8vg,"Still going to Wangs on East 5th Avenue.
 Very good food choices.  I stick to my faves from there which is lo mein, crab rangoon and now they're serving...",4,2022-11-01 10:22:27,0C_BcoJROQ-0j-1KDYW53A,
806,qjSEI7hDiv1oLFzFl4Sgag,I just moved to the neighborhood and I could not be more jazzed about having a killer Greek spot around the corner. The regular gyro and chicken gyro were...,5,2023-06-28 23:51:02,7rcixgJrMOLCb9hWjI_www,
807,l1CHN248lj-Bl0m8X7s_mw,"food: very good, and quick 
service: kind staff, though the layout was kinda confusing (there's two lines, a food line and a bakery only line I think?)...",4,2023-07-02 16:30:50,CYT6DnnJbMa-5VhjLEvIIQ,
808,5ZgXB0mJY78ywDULrgxUKA,"Unless you're a local, this eatery can be a little confusing. There's 2 registers--one for bakery items/bread and the other one to order any...",4,2023-03-29 10:59:15,fcn5uh0PvmsNtmsSwwD1Nw,
809,B2PSMhalCnexAOzjs0gBtg,I took myself out for breakfast and got the most delicious baked goods and sandwich! They have eclairs which remind me of my childhood. So rich and...,4,2023-03-20 16:54:47,Wu1hrty56b_dZDfLBaXJRg,
810,ri-fgv0-m8beEGuntgL6cg,"I see a lot of negative reviews here but our experience has always been quite decent and the last time we came here everything was excellent. 

The ambience...",4,2023-06-16 13:53:17,1Iv3fyJSC5qk1zpzhPUdWA,
811,RgylZjElEBJDUKEs1g1oAQ,In Columbus for the weekend for Sonic Temple (Music festival at Crew Stadium) and my friends and decided that we needed some amazing food. Jumped in a Lyft...,5,2023-05-28 06:26:45,130zaozQk5sGfl5pX6YOxQ,
812,DnFcADyGID_u4WmT9KJ2CA,"delicious place to stop in for a glass of champagne and antipastos  left feeling filled, light, & happy",5,2023-05-27 14:47:45,fAShkLHm1K5xFTvAnfX_UA,
813,A3P6AbofXt_lt2P0QxDtSg,"We LOVE Jeni's  

It is pricy - but it is WORTH IT. And much better than it's competitors.

So fun, and so many delicious flavors!!! 'Must try. 

Great service.",5,2023-02-22 16:41:07,vvxYsEL1kHFqn1BXCL06ag,
814,olXNQ68GPFNyZVU4mqEYmQ,"Jeni's is always a hit.  I don't know that I'd drive miles to get some (there is so much good ice cream around), but I really do like it.  This location has...",4,2023-04-29 08:44:34,qn7SBX0zPE0keFJe0V-_9A,
815,JI0r7raosmRjnwcdnlJR8w,"So, I live in the Cincinnati/northern KY area. Access to Jeni's here is limited to the 2 or 3 flavors I can sometimes find at Kroger locations & maybe...",4,2023-04-08 15:37:47,KsXRmRPR1s9nMZlWstsRfA,
816,t3cZ1EnyNXJ5XxhZCSMnDw,Great boba! Great place to hang out or to get some work or studying done. They also have some small trinkets and things for sale from local vendors and/or...,5,2023-06-29 11:53:37,JYiyqHYgYkGyoUeNs6DooQ,
817,IJwQiPEl4I4zxRJbfwWZOg,"Sarah was so nice and personable, she made sure that the drink would be everything I wanted by going the extra mile! Would definitely return with friends!",5,2023-07-01 17:36:40,7Blkwk7R71XJTpuUArBOJA,
818,YmgSxhHT4pN-Z9plLt9P4A,I went to LittleMoon this week because it is closer to my house than my regular Kung Fu Tea.  I think the cafe is quite cute and the service (at 3 PM on a...,4,2022-09-10 10:35:34,qn7SBX0zPE0keFJe0V-_9A,
819,v-4mW2VHFhkZynyVszLraA,"These shakes are amazing!  The owner is extremely friendly and uses high quality ingredients.  

We went on a Friday afternoon and had a great experience....",5,2023-03-31 15:13:03,VFgPnD20aE_4p2THqSFcDQ,
820,OXvnUj-k8aiFiMNVz1JCTA,"Great shakes, best ones in columbus! Great service and super clean space. Highly recommended!",5,2023-07-04 14:49:18,19MR5kgRZeBFmrV1F8CQyQ,
821,Wphyuts7dSuDfLdMofsBjw,"This place BLEW US AWAY. The milkshake was fast, delicious, and well worth the price. We barely waited 5 minutes and the singular staff was friendly and...",5,2023-06-27 10:57:35,VZEAKb3hVA49tuuMSAtc9g,
822,QeRWxPe-UHKiiRL1uanhEQ,"Excellent, ice cream. The peach jam and biscuit ice cream was amazing so creative and so delicious.",5,2023-05-25 05:48:20,wceDv3dfJGkJLaOuWBXbPQ,
823,RHRSgVioiJgf5OZ1s0oQrQ,"My boyfriend and I are visiting Columbus for a couple days so we had to get some Jeni's in.
This Jeni's location is open til late so it's a great spot for a...",5,2022-08-08 21:04:02,qQ_w2k9FsCU1Og3CdEzCnQ,
824,L0EIMBw_KvBmTlCHIddBag,"From humble beginnings in the North Market to calculated nationwide expansion Jeni's will always hold a special place in the heart of this Buckeye, every...",5,2022-10-09 07:37:28,U4INQZOPSUaj8hMjLlZ3KA,
825,BYGKYAov78NHCox54j39Wg,"Holy tamoly, this place is a fluffin HIDDEN GEM. Shit, it pains me to review Outsliders cause then more people will become aware of their phenomenal...",5,2020-12-06 18:03:56,JzP5uJjhZb0Vj8J_bn3mOg,
826,SwNv3fBcw1xoHIBvqY9R0Q,Gwen and I came in strictly to check out the sliders menu while we were in the neighborhood - they are served out of the window in the side room in Little...,5,2020-01-21 09:18:34,wZ0KFPTp1263hDl2M0gXGg,
827,lC64rStWF3ZiIX9xYmS9DA,Outsliders is located in the Little Rock bar. It's hidden in the back. You order at the window. Accepts credit cards. Food is brought to you at the bar or...,5,2019-05-31 08:27:44,tgeFUChlh7v8bZFVl2-hjQ,
828,ToZ8zbGzR_Emv5KyZADtRw,"I stopped into Harvest for some late night dinner, and it was great! There's parking to the side, or you can street park.

They're known for their pizza,...",5,2023-04-05 20:20:48,NiOOom78KziuC95AE_LDyA,
829,UKDs8vELab2xens4RLfHhQ,"A must visit after or before your grocery shopping. Located inside saraga market, it is convenient and offers seating area for dining in. 

Dak gangjeong-...",5,2023-07-04 08:10:39,shDl49XMZpjnAtLBOq59uA,
830,e4LZndvl9S37gnPGosQQ7g,"Got food for to go and it was pretty good.

I ordered spicy pork and Korean Fried Chicken. Both dishes were different from what I used to have.
Spicy pork...",4,2023-04-27 14:04:50,mQzatEf7hbZouigxQV-UCg,
831,u7ukJZjr1JzFrhq7A-Ouww,"The food took a little long to come out and I completely forgot to take pictures of our bulgogi hot pot and japchae with bulgogi. 

The bulgogi hot pot was...",4,2023-01-27 11:39:18,RM_dvs9GymqilwLCm9gj8w,
832,NTtbjkwg0HXdwSwhhUnzYg,"I never thought I would find a grease stain sexy! Their pizza is delicious, service friendly, and best of all around two minutes away from where I live....",5,2023-07-03 15:09:29,UAqvWvk1RxcyEHPdmLJizw,
833,RHsgW_IPkkwA8JzXdFhx6Q,This is the only place in columbus that I can get a consistent pie from that is both yummy and a good size. I typically order the large (i ordered a medium...,4,2023-06-08 14:41:26,ouNJQM-5Ur6d4MGgjd3KuA,
834,MLPtFJj17O-8UI9hKRaPNg,"Not many NY options in Columbus.  Decided to try Papa today.  I haven't had a ton of NY style pizza, but I had probably the best pizza I ever had in my life...",4,2023-02-01 16:56:55,vFe4bfnP8k5Sure1sXPbYw,
835,6__cLs_3i5VMDI2RyZzTlg,This is such a beautiful place. The decor and the environment are amazing. Covers a nice meal or casual drinks at the fully stocked bar. The staff were very...,5,2020-02-26 06:30:45,-HS-TJdtGrPrnBpZaCIKnQ,
836,T4a3w1ckYpEho_CQ9awkug,"Moda is located inside the Residence Inn hotel, as you walk in to the left, and they extend for the majority of the lobby. We went for happy hour ( sun-tue,...",4,2023-02-22 03:16:33,fOzlD0AjfmSrDoCNnopJuw,
837,ZEfw73bkYPheGn-e5_CWbQ,"Great food for a hotel restaurant.

 I usually skip hotel restaurants. But we were staying at the Residence Inn next door and found this restaurant very...",4,2022-10-18 13:44:45,bKVoDedXW_B6i4-lL6-YDQ,
838,OcUCaFQKOUBvOuWd9AnCCA,"The cashier was very nonchalant when I walked in. After I placed my order she just looked at me, I finally said that's all and she gave me a total. I...",4,2023-02-01 18:10:46,wkXvhdOm4WadspTefYDO_Q,
839,LpzI8i9C_AsUc0IaTmAesw,"Why did I wait so long to get carry out from here? I live close by, but my wife isn't a big fan of Cajun food. So I waited until she was out and I ordered...",5,2023-06-22 16:38:29,1u6wI_O_3Ff65msvDPvO6w,
840,JjeWNQO_fe6IHIxo_fY1GQ,"This is a really cute spot in a very nondescript strip mall. Most of the menu seems to be drinks, including some excellent looking milk tea, but I really...",5,2022-04-16 10:03:44,wnOnjiuZyt-8aI9ucWX_2g,
841,vrIbgpID8jVlYL7gDr80vg,"Sadly, we'd hoped this would be our new ""close to home"" Greek
Food! 
Eat Greek Dublin is an AMAZING place where my wife and I eat often when in that area of...",2,2023-04-11 17:40:53,f8-m4odlAbmKthq9DgMmxQ,
842,hY_uL0pexu0uxJETB6qQVA,"This is a great park, lots of trees for shade, some benches, water jugs. My only issue so far is that a lot of large-dog owners seem to think it's ok to...",5,2023-06-12 07:43:39,XaZGQAVDlFV7uLG2NogkCQ,
843,LHaLHLVaf2Yel7xIvyz_qA,"5 stars all the way! I'm newer to Columbus so discovering new places is exciting and more so if they have that extra oomph! 

It's a casual no fuss bar run...",5,2022-11-18 11:57:47,vCTaC-cI5x8F-2-iDCcKdQ,
844,tGwzG4aehIbqOstt18CZFg,"This was my first time ever having Rita's.  The folks working here are great. Fast and friendly service, even with a long line. 

I ordered a peanut butter...",3,2022-07-15 11:02:10,XA0_SwXp2zFe6A55rUNp5A,
845,TyWXEJYL0PvQmIWByg-xPQ,"Up Keep Of The Place Is Horrible, Rodents & Rude Customer Service, Fat Dude Is A Very Distasteful And Dissatisfying Person....

Sharks Is The Place To Be On...",1,2023-05-04 08:05:39,UK5xH4biBv9Xxm1kimMozQ,
846,tnEOt_Lun5s5EAa4SFZLpg,"It's a cold day, so Korean food seemed a perfect fit. Actually, I'll take Korean food any day. All the wonderful flavors, all the banchan. Just love it....",5,2022-01-03 16:52:49,R1FVpAyl_BtxHBWdau2VLg,
847,ncZaqAI9jMRdmCCqWtTVtQ,"First time here and I was pleasantly surprised how delicious my sandwich was! I ordered the 6"" Kielbasa bomb on a toasted sub bun. The kielbasa was cut into...",5,2022-05-10 14:06:13,fNzgaewYge8DK2qtTPZzog,
848,dmPzI34RBjq37NbSEVrTCg,What a gem!! Every time I come here the food is AMAZING. The atmosphere is very relaxing and pretty. The faculty are always so kind and helpful and I love...,5,2023-06-29 11:33:48,sVpakV8VzXXtYiwT29XAoA,
849,Adyf6OjFF38aAdXXe-sfiA,"I ordered the grilled tandoori platter.  Chicken, and shrimp on top of a layer of onions, and peppers.  The platter is served sizzling hot.  The flavors are...",5,2023-05-13 15:51:58,XC4ynHVCHKt3MrqTAoQeFA,
850,IrckzzXsmIxX2LPrVur0TA,"Food was good but the dine in service was incrediblyyyy slowwww. And it was a Tuesday the least busy day of the week.

It was my first time meeting a friend...",3,2022-04-26 18:29:32,krALL6hazh46e98NgVUkOA,
851,kGAnicMZF0ZncAsSq02wMA,I'm in town for work staying at a nearby hotel. Looked up the North Market on Yelp and kept seeing photos of these massive cabbage rolls. I knew I had to...,5,2023-01-24 12:57:01,P2R_Aetm8J7KYJMrrOivGA,
852,UYOEN0xLOp-kZCchQu0XQA,Really good but I'm Hungarian and my Mom's cabbage rolls are my favorite. Since she has passed and my husband hates cabbage I only get cabbage rolls here on...,4,2023-03-28 08:55:57,cXxl0vmfywQq1gomm08K3g,
853,a19RXel3f9OetkDKI5H8-Q,"Seven hours.  I drove seven... long.. hours... most of it in pouring rain... for this...

IT DID NOT DISAPPOINT!  

I was greeted by a friendly young lady...",4,2022-05-22 13:34:18,s6-oY5v2jKqzgRwZ5PF8XA,
854,tNZ50WgFdyjWoHddF9Pzug,I took their beginner's macaron class. what a fun way to spend an afternoon! Very clear instructions and you do everything hands on so you get a feel for...,5,2023-06-11 07:51:51,K-fWkyExURHOK83kWKb1Fg,
855,3P7kxHncvRSOJD556FCiYg,"This place is so cute it might make you fart sprinkles.  

I often feel like a macaron in a cookie cutter world.  Hardy ha ha. 

So this spot is great. It's...",5,2023-04-30 13:45:29,LDoa3UXbySRr0b2pcwrlnw,
856,-q43-pr3falAH1Y9drItgA,Absolutely loved this place. From the moment we walked in the door we had an incredible experience. We walked in when she was making everything and it was...,5,2023-06-15 08:08:01,eigjyYeASbikC0EFfMpsTA,
857,dtrFsDZ667MNRnIwyC7MGQ,"Awesome atmosphere with an incredible selection of bourbon and uniquely crafter cocktails.  I enjoyed the smoke maple old fashions.

The seating is...",5,2023-06-05 06:51:48,hSU_-VVg_X_6pNiz_eOmwQ,
858,zaMzfQHjql6cwLflzbjrMw,"Located inside the Residence Inn, we stumbled upon this little old school bar after having dinner nearby. The inside is pretty swanky. Large bar top, with a...",4,2023-03-06 11:31:15,7d-V3Z9QFTpAtCQs5tjQPw,
859,ktyovSCoq2Wlxzw-OxMJ2A,"Cocktails are wonderful! Food is good, but small servings for the price. Vibe is fun. It's a bar inside of the Residence Inn Hotel - unassuming when you...",4,2023-04-14 06:10:18,bgPzF36spSJJvu3Zx2wyJw,
860,bLCWGdw9M80i4cXYh1K7sg,"Been going here for many, many years
Love their pitzas, especially the aryssis.
Salads are always fresh and salad dressings are exceptional.
Mujadara is...",5,2023-03-02 16:41:51,5fMpKKWjhcJHkVAoP3ws5A,
861,N_ZT6p-KjROyXuGywgHunQ,"Aladdin's provides dependable, though not mind-blowing, Mediterranean fare at a reasonable cost.

The menu is quite extensive and contains a wide range of...",3,2023-06-18 18:17:46,yEU0Z3A2A4Tlli0s5Y6TmA,
862,6rKCoIvYc0lH8FD4NYDwIg,Had a very good experience at Aladdin's eatery today in Grandview. I've been to Aladdin eatery before or at least have had it taken out but this experience...,5,2022-07-30 19:08:35,3X32Fogoc9UbCZxpubfXDw,
863,WUB7nGsp0p86rTtUbaqGFw,"Excellent food, friendly staff & charming decor & relaxing atmosphere 

One of my favorite places for gyros",5,2023-03-30 16:27:54,WUadK-GdhHMneEx272G8Bw,
864,HAQURkIJ5_fyFRIBC7Kz3w,I seldom find a restaurant that deserves a 5-star rating but Nazareth most certainly does.  We were there on a Friday night as part of a group of 22 people...,5,2023-03-13 06:55:13,GHm-UbmlJtwhhIttR020Hw,
865,lOlwHOH-jONLKiw0yEKBTA,"First time here and we would definitely return! There's upbeat music playing, it's clean, and the staff are efficient and very nice. The Mazza plate had a...",5,2022-11-12 11:25:59,wBLJHlYbnLOKCXu_OYJaYQ,
