,0,1,2,3,4
862,Fg_fupEfipi2iBn8CZIWpA,"HELLO DELICIOUS NOODLE SOUP!

Ok so a few weeks back, when we checked out Mjomii's soft opening nearby, we saw Yun Nan Crossing Bridge Noodle Soup and...",4,2022-12-31 10:38:42,cb5Ag92-PHiMqZ6cgZacPw
863,OalAoxEEhlKsl5Rsc04QBg,"I am truly impressed with this store. There are various high school and college aged students working here, and they are always friendly and polite. It's...",5,2020-09-05 17:50:45,0Bq0IaJUr21LU8wJKcRGzA
864,niESX5AO5WzDG-ozzFyGdA,"Great ice cream flavors, swanky vibe. Love the black and white, great music too. Cool service staff. Get the puffle, it's straight up a hot waffle. I got...",5,2023-07-08 15:54:59,70o3jz1LkOixva6huI6S6w
865,Vn3TNLwkBdO9Plx4igY8Tw,I have reviewed Goodwood once before for a Yelp event but I've since been back twice so wanted to leave a formal review for the restaurant as a whole. All 3...,4,2023-04-15 10:36:08,4fYurbDWINOTfdE_AiWzzw
866,1oAl4TZNxqk5GpNAzmNDAA,I ordered 4 Bundtlets!!!!! My favorite is White Chocolate Raspberry Bundtlet and my husband always orders Chocolate Chocolate Chip Bundtlets. They are...,5,2022-04-28 10:27:34,u9TmY3wn2Kte0YkY8P-vLA
867,7Y6hSO1qkALgkN3sFeMuzA,The Strawberry and cream Bundt cake had a lot of toppings. We also sampled the pecan praline. Both cakes were big enough to share for sure but there was a...,5,2022-04-10 18:00:09,NvHk8zOMVToGSK9cI_mv3g
868,k7xs4l10Dor5M669IJFHWg,"Literally my favorite restaurant on campus, I visit at least once a week, often twice. The margs and chips alone are worth the trip but the food has never...",5,2023-05-31 07:57:37,W7GRyyR-Tz_J35meujPjGA
869,odWRQps1KnQKPaCEbObbOw,"YES. IF YOU ARE LOOKING FOR THE PERFECT KEFTA KABOB.. THEN JUST YESSSSS
When I was like 18 I have this friend from the Middle East and he took me to this...",5,2022-07-15 17:47:40,WKllrAlPeSjX-ZM-XofDzA
870,rCvdZzFEPx43TgAnj4ujNA,"The first time I came here a few months ago, I was not impressed at all. I gave Barrio a 2nd chance and can definitely see improvement, but I still don't...",3,2023-04-19 06:00:32,rz2Y-JYVm3t5mLxwughfsA
871,Ycopm7qC-zPaUVgqS-G1uw,"This pizza is good, and it's local, a huge plus. I just wanted to point out that a lot of people are saying they only take cash or check. A true millennial,...",5,2023-05-26 14:15:26,6vOcPhup0u5aiQ5aYgFKUg
872,LGl2rdpIA-Yt_cIQ_YzrFg,The warm chips and salsa keep us coming back. The salsa has amazing flavor and very fresh. The staff is amazing at keeping the chips coming and drinks full....,5,2023-04-27 04:50:35,_f1bmR6UbaNon_qpYQfn1A
873,SNhPsGS6TwJsCIlYhXJ92w,"THE BEST!!!!!
Delicious pizzas , subs, salads, and chicken wings...YUM, YUM, YUM!!!!! The menu has lots of great choices, reasonable prices, THE BEST...",5,2023-07-16 07:05:38,CuAB8S0jU99KqS-WrALgSQ
874,X6ntUknhC2GlHLgGEIaa8Q,Decided to check out Frankie's Pizza in Gahanna. I wasn't there for pizza. I was there for some of their BBQ. Ordered the Garlic Parmesan smoked wings and...,4,2022-05-13 14:43:10,EdC7UbvyYFU3cBmsBPpSXQ
875,6p5xo_-rIBr3Ao2mY9hUEA,"Wow!! Great food and friendly folks! Don't sleep on the burnt pork tips, AWESOME!!! Best kept pizza secret in town!",5,2023-03-02 05:00:53,xGaT00NgAmBMLagCA6voJQ
876,YZJAL3S0zQ0H_Fa7xci-Dw,"Heard about this the other day, realized it was at the Columbus Food Hall not too far for me, so I had to stop in. I love Asian food in general, Vietnamese,...",5,2022-03-08 12:33:51,R1FVpAyl_BtxHBWdau2VLg
877,SOci7V4bgIB41PiCzw3jrg,Yum. I have been looking for korean corndogs ever since I tried them in Chicago years ago. This is the first location in columbus that i've heard of so I...,5,2023-07-07 09:51:52,bdLFmP_DBvMFP75xRrtTTg
878,4C6FWC_MydRGDjt93PP7gw,"Everything was delicious spicy beef jerky with sticky rice, fried chicken wings, fried egg roll & Thai tea",5,2023-05-27 11:20:20,KjGBJLUytrhtIA9iuSNRng
879,j8B-ExS7AsZulbQyOnR4PQ,"Unexpectedly wonderful food in the back of Arirang Korean grocery! 

You order and pay at the front cash register than bring your ticket to the kitchen and...",5,2021-11-10 09:46:28,O3Ee0BcE8tqIhZahag0SpQ
880,QT4E_I-IQiJgXCMdIfXIfA,"First time visiting and it was fantastic!  I can't wait to go back and try more of the menu!

Service was fast and friendly. Tried the cheeseburger and Mac...",5,2023-04-19 15:01:11,g4FPIB_6d1xaM1AWtQo-Bw
881,_IWCYzqSLjN1o45ypCJyFA,"Just came here to say: ORDER THE CHOCOLATE ICE BOX CAKE!!! You won't regret it. It's one of those, ""it was so good you still think about it""...",4,2023-04-10 20:41:21,KkmrzZAYRjoIov4uaR9idw
882,PugJAZfTpsac7Hnq0rxzKA,"Quite disappointing! Bland sandwiches, sides were meh, not a great selection of unique dishes. Felt a little dirty inside. With so many other eateries...",3,2023-04-07 13:39:58,n8hpAXM6_vHrB8TrPUO5Xg
883,PJSn8PYoQr06lVUGlZigqQ,"Tonight dinner was with Rusty Bucket via DoorDash! This tried and true Columbus staple didn't disappoint. Everything was delicious!!

I ordered the Fish &...",4,2022-02-20 16:08:07,jBAZ8-IU6y7wt0p0pP8AQQ
884,4YEqmRI_cssTSczAInjO7A,In town for a sporting event and met up with other families to have dinner and drinks.  We waited to be seated with the team and was advised by the manager...,1,2022-09-06 15:46:11,0Hywcos7rNWWPdfHX7huSw
885,cGMyhn6FZq4CTvBlW2zzOw,"Absolutely delectable food. Hardy portions at a modest price with excellent quality. Honestly, for the portion size and quality, I was extremely impressed....",5,2023-06-21 14:32:35,JrrSK2zNSBp0jQ1-5ZOgsQ
886,6aXyd2jEPfJSGZo2Ia6Ztw,"Pretty good food. The mofongo was amazing...very flavorful! Had the jerk tacos which was okay, not a ton of flavor but very filling. Ordered plantains which...",3,2023-04-13 10:59:19,qERJ_7uftuOV34zWZBpo0g
887,FuvoJXhmCZV1iU05rpFrfg,"Never heard of this food truck, but my goodness did it leave an amazing impression on me! I ordered the Gorilla Bowl with Cajun fish as the protein. The...",5,2021-07-01 16:08:27,5F9_BKoSUIrtFpyztlGr6g
888,XdU7cP9mBOfpzusC7X5vsw,"Food was fantastic! Server couldn't have been nor helpful and Cheerful!  Kinda of a kooky joint but fun!
Parking lot is tight but plenty of off street parking.",5,2023-07-10 11:00:27,yvRwt5dnhvekK7BbzFFSDQ
889,OvfH7nsggmgtc2KOv5XRaQ,The pizzuti collection is a downtown Columbus Ohio art museum that me and my family stumbled upon while exploring the short north district of  the city...,4,2023-02-26 17:46:35,eeErZzgWenz9ck7FGdFUfw
890,VRehUxuHkOUcxtGY0at4IA,The Pizzuti Collection is housed in the former United Commercial Travelers insurance building. It is the culmination of a lifetime of diverse & eclectic art...,5,2021-09-18 22:06:32,pmYGLKLkkK0_qvC4uE9AFA
891,i97vZYAhnM454d7GJQTJZQ,"Pretty cool collection!

This was opened by the Pizzuti family in Columbus. It's all the art that they own. 

They had been closed for a bit, but today was...",5,2018-09-08 15:39:18,0PCM8QMFWatpzBMRUVOVbQ
892,kcUpKTSRzQKLsqKLzecUMA,"This is the initial place I had Birria tacos and AJs is by far my fav spot for all things Birria such as quesabirrias , tacos, tostadas and ramen.  AJs...",5,2023-06-26 13:41:20,lWV9wNg7h_H-G0FYZXRK4A
893,J3NRxPyStcT1U58cWGJZFw,"I was browsing around for some tacos places and the Birria Ramen from AJ Tacos did draw my attention. Even though they are out of my way, they are totally...",5,2022-12-10 13:03:54,ioSpGJpNQxw7aX1Kb0p2eA
894,iFrozYtJsA11FCszMhWe_A,"Delicious birria tacos are pretty bomb in Columbus. Just the perfect size, not too huge if youre craving to snack on this. Tried the quesa birria tacos with...",5,2022-07-16 14:10:20,pyHRcN4euY3mcKNgqabOgg
895,vwBuS_lVhIk14FWe7zIPNg,"If you want a quick Bubble Tea shop, this is the place for you. The bright, airy colors of the shop just make you feel on cloud 9. The staff were friendly...",5,2023-05-20 12:48:50,FXY-D75Umvv7SDl9hLh3Cw
896,ZETglPU9oECiN0GLTV7oiQ,"I haven't had the best luck finding great bubble tea in Columbus, but this place has been the best I've tried so far.

The aesthetics are nice. It has cute...",3,2022-10-11 06:20:29,mI5I7bLp7VxBU1JdxkNpUg
897,swjVbqsKNWEZc7wdV_abgg,"Big selection, tiny but comfy place.  Baby K had never had bubble tea, and it's not my thing but we scoped this place out. Gets good reviews. We got her a...",4,2022-07-26 13:22:23,R1FVpAyl_BtxHBWdau2VLg
898,mFVl85lfag7pYq867u3qKg,"I love Pacific Eatery.  The only reason I don't eat there more often is that I moved. 

The peanut noodles are fantastic - cool with a bit of backheat from...",5,2023-01-13 16:12:44,qn7SBX0zPE0keFJe0V-_9A
899,co5Q3AxMg01dqMZwCHDU7A,"Personally, I did not care for the food. Keep in mind I prefer authentic to Americanized Chinese food. 

It wasn't horrible but it wasn't good either. It...",3,2023-02-03 18:55:29,TLO6eppkTIBd4Mun3rKx4g
900,y0R_D18mmtR9VnszMwAv5A,"I had a serious craving for Singapore Style Noodles today, so I searched local restaurant menus and found Pacific Eatery.  I decided to take a chance and...",5,2022-03-19 12:19:39,Ne5sg9FePm0ppuyATARz1Q
901,4AWwnyJJfSZ3fsRIWXxQoQ,"Heard about this pop up restaurant and if you like fried chicken sandwiches you much try! 

I loved the hot stopper. Nothing better to me than a spicy...",5,2021-03-24 15:11:37,99sn3oZk9fMxNRGms4NplQ
902,k_aj9wZ0y6z9gsNBMmhwQw,"THEY NO SHOWED US! 
We placed a pickup order through Door Dash on a Saturday at 7:45. I arrived to pickup our $40 order at 8:15 (they close at 8:30). I...",1,2021-05-16 14:12:24,8munmkmzvBvD4AYOFDDebw
903,NmZfv29rMXKg2cp5vQKHSQ,"We decided to get delivery last night on the fly...  Fried Chicka ended up on the radar, and I figured I'd give it a go.  When you're craving comfort food,...",4,2021-03-04 06:50:25,TgrcqX4OWsMtt9WQ1lxW1Q
904,a2MD0_7b2p-641FjRnuJZw,Fun social environment.  Good bar service.  Great performance put on by Adam Paddock and band.,5,2022-12-29 15:17:29,ALfiw7ykiVpubtFfMkfc2Q
905,n7j76Sh2Zamwn0NPKSSNSg,A decent venue when shoes ate not over sold. The last 2 shows I saw at this venue were PACKED. I could not even turn around without bumping into or stepping...,2,2023-01-30 06:21:30,8VuhB41Daxsvo1X1Hk1J0g
906,Wlze7IrFPIUQqVyCdXUURw,"Wow, super cool venue for small shows. Good beer selection and friendly staff. Will definitely look for additional shows so I can return.",5,2022-06-01 14:10:29,I5G0hNQJcKMA1pHUUDNmTA
907,HUewOCuBikIOo14F23WHyQ,"The drinks here are so good, they have a verity of different options including vegan drinks. The employees there are the absolute best and very kind. They...",5,2023-06-12 11:38:34,ZRi1s1hZmLnZVvEaFY7qSw
908,0hkAZFC5DNk2b6gb6cfhzA,"Didn't even greet me. Stared at me. Shop reeks of plastic. Inside a gym.

In all fairness I did not buy anything.",2,2023-07-01 11:38:42,ofr2B-0VtKkqGfaug9aBsA
909,gvaGfZGAeS6Y-3I33k0JfQ,"We came to get boba before dropping off our car at the airport! Who knew Ohio had some pretty good boba??

Parking: street parking. Was pretty easy to find...",4,2023-06-08 10:19:55,08Dhk90xsB7X_0CmMfYMCg
910,ZXcQWZtVQBXKVBPCH-CDQA,"Wonderful place for hotpot! Small and cozy right next to CAM. The menu is extensive and I found prices to be fair. 

The place was very clean with the...",5,2023-01-13 18:06:16,TaOXusdAeHqDxMYp_82Grg
911,FyCIux98NB9GqlgutNLPLg,"My go to is the Chicken Mushroom broth, goji berry, lotus root, white fish, tung Ho greens, and ginger ... delicious healing food  I love mixing a few...",4,2023-02-12 09:10:09,1WKNrLd9vc-oCzw0WZlyZw
912,zSVxpBg06-E6FQiiP91Q8w,The best hotpot in the town! It is my favorite mala in cbus. They recently have a change. There's veggie and assorted meat balls bar where you can help...,5,2023-05-07 21:28:26,TSc5NpSOq2WPtZtZF1lSvg
913,6XrBGLfLCjH6ERZjkTSJdA,I was hesitant to order after reading some of the reviews but saw a lot of opposite opinions so wanted to try it and see for myself. It came up on uber eats...,3,2023-03-30 10:45:36,krALL6hazh46e98NgVUkOA
914,32XN93m2-51__OmjrxNnQA,"Came here for lunch on a Thursday afternoon. It wasn't too busy, but enough people were coming in and out. Esayas, the owner, gave us a breakdown of the...",5,2022-06-04 11:54:28,CyMpTNKOQ4ecW8P4Smsaww
915,TcDIwjZXTXszHSKNhwkPMQ,This may be my new favorite sub spot. I ordered The Gator and I was definitely impressed. This location was originally going to be a Mr. Hero and I am glad...,5,2022-05-09 20:28:43,7DCwwpe524F2AqZqTUGExg
916,1_iB003UO7QyQcVzbuIyHw,I've been to this bar a handful of times. My visit is always completely random. To paint a picture of you... I'm usually walking by with friends while...,4,2020-03-02 07:04:31,_NpJZ0q8KVI-d2YLL_VpCA
917,Y4O05F04QtM7nnOWSqdchQ,We came here for Burger Week! They had a burger and fries for $6. It was pretty empty but it was a Tuesday night. There was a couple of people inside and a...,3,2019-10-10 09:29:12,phVxV8w5vEpCET6ugBBsAQ
918,qet0ZTyeoWWsa8Car2ad0Q,"My favorite place. 
I was a regular at threes & toos in college. 
Fours really brings to atmosphere of both bars into the short north! We love spending our...",5,2021-02-20 15:32:24,2wKnFZVF5D6b2E2OiabqRg
919,9cz1uazExZ5X_fBJk-qnTQ,"My husband I booked dinner here for our 13 year (dating) anniversary last night. As soon as you walk in, you're immersed into a world of glitz and glam and...",4,2023-05-25 11:51:15,krALL6hazh46e98NgVUkOA
920,84jtWsKU6AmVS14q3DZfJQ,"I would like to say as the first bar I went to in Columbus it was an awesome experience. People there are really nice and the drinks are not expensive,...",5,2023-06-11 18:12:32,r3m1VjpygTLItQ4jFATDOg
921,vxU4G6kxi3nnrJS24AukEA,I was told this was a classic college dive bar that is a must visit while in Columbus. It checks all the boxes. Solid bartender with reasonably priced...,4,2023-03-20 11:41:02,E7QBqNn0u14Nr9Uh5Vvkbw
922,pdEZ1sUiolrC75eyrRFEHw,"Bier Stube is the dive bar to end all dive bars. Located in a parking lot in an alley, this hidden gem is definitely worth stopping by! 

They have a great...",5,2021-03-14 19:07:52,7d-V3Z9QFTpAtCQs5tjQPw
923,gPaQc5TvcBFdUUJhoBa7Ig,"The High Beck Tavern is a real neighborhood dive bar. It reminds me of the places in the OSU campus area before gentrification. As I have said, we enjoy...",4,2023-01-13 08:51:03,BQ2Q7p0EKHYP60RBki17jQ
924,jq6Tju_UTzxpTZzayBNHyg,"A cozy, neighborhood friendly bar thay really cares about the surrounding community and its patrons. A likely spot to catch hip people kickin' it late...",5,2022-04-18 13:48:08,xViPciuEA-kEwbfekl62Fg
925,mZLtYygUNe67WkUD-tiuFw,I went religiously to High Beck Tavern for lunch in the mid 2000's.  Sadly some time in late 2010 I got a new job that didn't allow me to do lunches out...,4,2020-01-28 11:41:58,048u9dTc7bfcnU5Chy959Q
926,wKzcBp29uXTZhwngcpgx3Q,Hidden gem in a gas station.  This is authentic! Friendly service and reasonable prices! I'm excited to try more here!,4,2022-08-06 13:08:26,X2o_WDRQfYomae3T6jrw6g
927,zVGjQjiOAyuwj30TmHUnZg,Tucked away in a Sunoco gas station is this incredible gem. The burritos are stuffed and the prices are low. Everything on the menu slaps.,5,2023-03-27 09:28:52,Fxkc24vbV_OJu_Qzd9W3NQ
928,RQUsYSlzaB8QJM2fBnimjw,"Grandview Diner is quite an interesting concept. It's basically a gas station and convenience store, so it doesn't sound like much. What makes it unique is...",4,2018-03-23 20:08:47,tgeFUChlh7v8bZFVl2-hjQ
929,KaYuEEViFGfBQBL007nVPQ,"I've been meaning to come here the whole time I've been in Columbus, more than 30 years. Somehow I just never found the time or never made it a priority....",4,2022-04-07 15:05:35,R1FVpAyl_BtxHBWdau2VLg
930,AEfo2NoFWRN7uh01MLwq-A,I went here for my friends wedding and enjoyed this place but some parts could have been improved. I got to the venue 20 mins before the start of the...,3,2022-06-25 09:38:22,ywWJ7SiA_B-Fy7KJNEzTaw
931,zwuh1CeU-9ghAiAsIQO22g,We had an absolutely wonderful tour of this beautifully restored home with Kathe. She gave us a very deep look into the Kelton family. And by the end of the...,5,2022-10-28 14:58:42,HhN6_TRLooTtulU2ZtyXpw
932,yeZ-cIlcmkAwroXBYEaI9g,"This food truck was stationed over at Land Grant during Boom Tunes.

I'm a fan of the OH! Chips and thought it best to try this place out.

I shared 3...",4,2019-07-05 17:19:13,0PCM8QMFWatpzBMRUVOVbQ
933,DdQwgAZVEx9KX-I6bMwVpw,How good is OH! Burgers? It will make you say oh yeah! The food truck isn't impressive looking but they have lots of good stuff inside. It has some of the...,5,2017-07-31 08:58:42,tgeFUChlh7v8bZFVl2-hjQ
934,xY-gCQriSG-1wVJwbVMx1Q,"It's been awhile since I'd been to OH! Burgers, but I was craving some sliders, so I thought it'd be a great Friday lunch. You're going to be taking a...",3,2015-04-27 08:11:44,VatcQtdb5tlz4D-N6y8e7A
935,utbCC_r_eFTO0FQwE1didQ,"I walk by this Starbucks all the time and tend to forget that it's here. However, while I was out on a Sunday morning walk I attempted to go to the North...",4,2021-06-14 07:06:29,_NpJZ0q8KVI-d2YLL_VpCA
936,3aAunaO0UzV0ChMeXs7Dqw,While in town and walking around my husband and I stopped in after breakfast to grab another drink. I had my go to iced green tea lemonade (unsweetened)...,4,2022-06-14 02:25:55,TnCjNHz96Vmqddp7_2i-Ag
937,A0Ry-LVnY3Piu6WHaAzZEA,Do not recommend this starbucks. The service was one of the worst I have experienced at a SB.,1,2023-04-23 13:00:37,jXNk5du18fjsMFQxinCbYg
938,g0C0lBCvPRvoZwSUVxACKQ,"Great food, just one problem. I'm not sure if this is Grubhub's or the restaurant's fault but I ordered something from here off of Grubhub yet it directed...",5,2023-07-11 18:37:45,zmzSiEV_Bha-jhLdQE7Z1w
939,cX5LwPnGDNWTBiOgR4YQBg,"We have come here a few times over the years, but never again.  They always screw up carryout orders.  I know, I should tear the bag apart and make sure...",2,2023-06-09 16:33:50,R1FVpAyl_BtxHBWdau2VLg
940,ztcPUbSL4kDJl5KECeUC0Q,"tastes so bad and portion size is so small. 
definitely would not even order when drunk or if I was starved for weeks",1,2023-03-25 16:08:54,bW0Fzge4cSMdzxCDRXHCfw
